county,oshpd_id,hospital,case_mix_index,period_type,period_year
ORANGE,301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,1.7714618722876627,FY,2022
ORANGE,301297,UCI HEALTH-PLACENTIA LINDA,1.6339642650369905,FY,2022
ORANGE,301304,NEWPORT BAY HOSPITAL,1.3374896774193548,FY,2022
ORANGE,301314,SANTA ANA HOSPITAL MEDICAL CENTER INC,,FY,2022
ORANGE,301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,1.6764316577626681,FY,2022
ORANGE,301325,SADDLEBACK MEMORIAL MEDICAL CENTER - SAN CLEMENTE,,FY,2022
ORANGE,301337,PROVIDENCE MISSION HOSPITAL - LAGUNA BEACH,1.3436600903614462,FY,2022
ORANGE,301340,PROVIDENCE ST. JOSEPH HOSPITAL,1.6726786131655302,FY,2022
ORANGE,301342,PROVIDENCE ST. JUDE MEDICAL CENTER,1.812890761816281,FY,2022
ORANGE,301357,FOOTHILL REGIONAL MEDICAL CENTER,1.6611866126258898,FY,2022
ORANGE,301379,WEST ANAHEIM MEDICAL CENTER,1.851949749247743,FY,2022
ORANGE,301380,KINDRED HOSPITAL WESTMINSTER,3.138247327249022,FY,2022
ORANGE,301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,1.6134758061544126,FY,2022
ORANGE,301761,ANAHEIM MEMORIAL MEDICAL CENTER WEST,,FY,2022
ORANGE,304040,CHARTER B H S - MISSION VIEJO,,FY,2022
ORANGE,304045,IRVINE REGIONAL HOSPITAL AND MEDICAL CENTER,,FY,2022
ORANGE,304079,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TUSTIN,1.2340837386018242,FY,2022
ORANGE,304113,CHILDREN'S HOSPITAL AT MISSION,1.4597736961451244,FY,2022
ORANGE,304159,HEALTHBRIDGE CHILDREN'S HOSPITAL-ORANGE,1.7754882352941177,FY,2022
ORANGE,304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,1.4117712962962972,FY,2022
ORANGE,304426,ROYALE' MISSION VIEJO,,FY,2022
ORANGE,304460,HOAG ORTHOPEDIC INSTITUTE,3.1736396024464795,FY,2022
ORANGE,304583,"LAGUNA TREATMENT CENTER, LLC",0.7861514299109237,FY,2022
ORANGE,304585,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TUSTIN,1.2159161137440757,FY,2022
ORANGE,304589,"ALISO RIDGE BEHAVIORAL HEALTH, LLC",1.214481324278438,FY,2022
PLACER,310791,SUTTER AUBURN FAITH HOSPITAL,1.636968866383535,FY,2022
PLACER,311000,SUTTER ROSEVILLE MEDICAL CENTER,1.6017360251267698,FY,2022
PLACER,314007,CHARTER BHS OF NO CA/SAC,,FY,2022
PLACER,314024,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1.3638502773948413,FY,2022
PLACER,314029,CIRBY HILLS BEHAVIORAL HEALTH,1.233213142857143,FY,2022
PLUMAS,320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,1.1041233333333338,FY,2022
PLUMAS,320874,INDIAN VALLEY HOSPITAL,,FY,2022
PLUMAS,320986,PLUMAS DISTRICT HOSPITAL,1.120056712328766,FY,2022
PLUMAS,321016,SENECA DISTRICT HOSPITAL,1.1299178571428574,FY,2022
RIVERSIDE,330120,THE BETTY FORD CENTER,1.440034262406526,FY,2022
RIVERSIDE,331145,CORONA REGIONAL MEDICAL CENTER-MAGNOLIA,,FY,2022
RIVERSIDE,331152,CORONA REGIONAL MEDICAL CENTER-MAIN,1.5114988667228628,FY,2022
RIVERSIDE,331164,DESERT REGIONAL MEDICAL CENTER,1.7379024270215853,FY,2022
RIVERSIDE,331168,EISENHOWER MEDICAL CENTER,1.7169422487001742,FY,2022
RIVERSIDE,331194,HEMET GLOBAL MEDICAL CENTER,1.6225719080403247,FY,2022
RIVERSIDE,331216,JOHN F. KENNEDY MEMORIAL HOSPITAL,1.2851645634245312,FY,2022
RIVERSIDE,331225,CHARTER B H S - CORONA,,FY,2022
RIVERSIDE,331226,PACIFIC GROVE HOSPITAL,1.1753965439093486,FY,2022
RIVERSIDE,331288,PALO VERDE HOSPITAL,0.9593272499999999,FY,2022
RIVERSIDE,331293,DOCTORS HOSPITAL OF RIVERSIDE,1.3434642736009037,FY,2022
RIVERSIDE,331312,RIVERSIDE COMMUNITY HOSPITAL,1.731534959911529,FY,2022
RIVERSIDE,331313,RIVERSIDE GENERAL HOSPITAL UNIVERSITY MED CENTER,,FY,2022
RIVERSIDE,331314,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER - D/P APH,,FY,2022
RIVERSIDE,331326,SAN GORGONIO MEMORIAL HOSPITAL,1.4503170514378274,FY,2022
RIVERSIDE,332172,KINDRED HOSPITAL - RIVERSIDE,4.173768152866244,FY,2022
RIVERSIDE,334001,SOUTHWEST HEALTHCARE SYSTEM-WILDOMAR,,FY,2022
RIVERSIDE,334017,CHARTER BEHAV. HEALTH SYSTEM OF SO CA/PALM SPRINGS,,FY,2022
RIVERSIDE,334018,MENIFEE GLOBAL MEDICAL CENTER,1.5028160392280918,FY,2022
RIVERSIDE,334025,KAISER FOUNDATION HOSPITAL - RIVERSIDE,1.3749475585860962,FY,2022
RIVERSIDE,334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,1.193006114068442,FY,2022
RIVERSIDE,334068,SOUTHWEST HEALTHCARE RANCHO SPRINGS HOSPITAL,1.3724958450966815,FY,2022
RIVERSIDE,334457,TELECARE RIVERSIDE COUNTY PSYCHIATRIC HEALTH FACILITY,1.1990567867036013,FY,2022
RIVERSIDE,334481,"THE HEART HOSPITAL, INC.",,FY,2022
RIVERSIDE,334487,RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,1.490463833528722,FY,2022
RIVERSIDE,334533,REHABILITATION HOSPITAL OF SOUTHERN CALIFORNIA,1.2090883751651254,FY,2022
RIVERSIDE,334564,TEMECULA VALLEY HOSPITAL,1.70436394941014,FY,2022
RIVERSIDE,334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,1.5703634560906499,FY,2022
RIVERSIDE,334678,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MURRIETA,1.2611996677740867,FY,2022
SACRAMENTO,340025,UC DAVIS REHABILITATION HOSPITAL,,FY,2022
SACRAMENTO,340041,HERITAGE OAKS ENRICHMENT CENTER,1.2394,FY,2022
SACRAMENTO,340869,MERCY AMERICAN RIVER HOSPITAL,,FY,2022
SACRAMENTO,340913,KAISER FOUNDATION HOSPITAL - SACRAMENTO,1.9923609950248782,FY,2022
SACRAMENTO,340947,MERCY GENERAL HOSPITAL,2.1234756749015395,FY,2022
SACRAMENTO,340950,MERCY SAN JUAN MEDICAL CENTER,1.6942409909696952,FY,2022
SACRAMENTO,340951,METHODIST HOSPITAL OF SACRAMENTO,1.3395950831024948,FY,2022
SACRAMENTO,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2.173001289581625,FY,2022
SACRAMENTO,341051,"SUTTER MEDICAL CENTER, SACRAMENTO",1.6950076094478732,FY,2022
SACRAMENTO,341052,SUTTER MEMORIAL HOSPITAL,,FY,2022
SACRAMENTO,341326,SACRAMENTO REHABILITATION HOSPITAL,,FY,2022
SACRAMENTO,342344,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,1.5515912344146388,FY,2022
SACRAMENTO,342392,"SIERRA VISTA HOSPITAL, INC",1.2201647236370499,FY,2022
SACRAMENTO,344011,SACRAMENTO MENTAL HEALTH TREATMENT CENTER,1.2169933962264152,FY,2022
SACRAMENTO,344017,SUTTER CENTER FOR PSYCHIATRY,1.184818795768918,FY,2022
SACRAMENTO,344021,HERITAGE OAKS HOSPITAL,1.2240473877435754,FY,2022
SACRAMENTO,344029,MERCY HOSPITAL OF FOLSOM,1.4122935289389065,FY,2022
SACRAMENTO,344035,VIBRA HOSPITAL OF SACRAMENTO,3.322179473684211,FY,2022
SACRAMENTO,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,2.919867539863325,FY,2022
SACRAMENTO,344170,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL,1.2183578544061302,FY,2022
SACRAMENTO,344188,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO,1.2373270142180095,FY,2022
SACRAMENTO,344210,"SACRAMENTO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",1.2134200000000002,FY,2022
SAN BENITO,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,1.0884500000000006,FY,2022
SAN BERNARDINO,361105,BARSTOW COMMUNITY HOSPITAL,,FY,2022
SAN BERNARDINO,361110,BEAR VALLEY COMMUNITY HOSPITAL,0.9558661202185792,FY,2022
SAN BERNARDINO,361144,CHINO VALLEY MEDICAL CENTER,1.6529673062357988,FY,2022
SAN BERNARDINO,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,1.5625150306748463,FY,2022
SAN BERNARDINO,361223,KAISER FOUNDATION HOSPITAL - FONTANA,1.463398706698707,FY,2022
SAN BERNARDINO,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,2.2812441654541686,FY,2022
SAN BERNARDINO,361266,MOUNTAINS COMMUNITY HOSPITAL,1.2930741035856574,FY,2022
SAN BERNARDINO,361274,KINDRED HOSPITAL - ONTARIO,4.078043400447428,FY,2022
SAN BERNARDINO,361308,REDLANDS COMMUNITY HOSPITAL,1.5582223193623033,FY,2022
SAN BERNARDINO,361318,SAN ANTONIO REGIONAL HOSPITAL,1.611299152789951,FY,2022
SAN BERNARDINO,361320,SAN BERNARDINO COUNTY MEDICAL CENTER,,FY,2022
SAN BERNARDINO,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,1.2041891670968854,FY,2022
SAN BERNARDINO,361339,ST. BERNARDINE MEDICAL CENTER,1.7890570622308029,FY,2022
SAN BERNARDINO,361343,PROVIDENCE ST. MARY MEDICAL CENTER,1.5267589551753307,FY,2022
SAN BERNARDINO,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,1.240889131158456,FY,2022
SAN BERNARDINO,361458,COLORADO RIVER MEDICAL CENTER,1.0102340336134457,FY,2022
SAN BERNARDINO,362041,HI-DESERT MEDICAL CENTER,1.3191098039215685,FY,2022
SAN BERNARDINO,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,1.2043147557003255,FY,2022
SAN BERNARDINO,364050,CANYON RIDGE HOSPITAL,1.205708387982309,FY,2022
SAN BERNARDINO,364110,KAISER FND HOSP - PERMANENTE CHEM DEP PROGRAM,,FY,2022
SAN BERNARDINO,364121,BALLARD REHABILITATION HOSPITAL,1.4250192567567566,FY,2022
SAN BERNARDINO,364144,DESERT VALLEY HOSPITAL,1.6287350453172211,FY,2022
SAN BERNARDINO,364188,KINDRED HOSPITAL RANCHO,3.542719690265487,FY,2022
SAN BERNARDINO,364231,ARROWHEAD REGIONAL MEDICAL CENTER,1.5788129724457467,FY,2022
SAN BERNARDINO,364430,BARSTOW COMMUNITY HOSPITAL,1.4428510054844608,FY,2022
SAN BERNARDINO,364451,TOTALLY KIDS REHABILITATION HOSPITAL,1.4998180327868853,FY,2022
SAN BERNARDINO,364502,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,1.4161155552217877,FY,2022
SAN DIEGO,370028,KAISER FOUNDATION HOSPITAL - SAN MARCOS,,FY,2022
SAN DIEGO,370033,"CASA PALMERA CARE CENTER, LLC",0.90838776371308,FY,2022
SAN DIEGO,370652,UC SAN DIEGO HEALTH - EAST CAMPUS MEDICAL CENTER,1.7374155452865083,FY,2022
SAN DIEGO,370658,SCRIPPS MERCY HOSPITAL - CHULA VISTA,,FY,2022
SAN DIEGO,370672,HARBOR VIEW MEDICAL CENTER,,FY,2022
SAN DIEGO,370673,RADY CHILDREN'S HOSPITAL SAN DIEGO,1.6755079293575639,FY,2022
SAN DIEGO,370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,1.3992484755053103,FY,2022
SAN DIEGO,370693,SHARP CABRILLO HOSPITAL,,FY,2022
SAN DIEGO,370694,SHARP MEMORIAL HOSPITAL,1.9452489601425078,FY,2022
SAN DIEGO,370695,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,1.0843813733631427,FY,2022
SAN DIEGO,370697,SCRIPPS HOSPITAL - EAST COUNTY,,FY,2022
SAN DIEGO,370705,FALLBROOK HOSPITAL DISTRICT,,FY,2022
SAN DIEGO,370714,GROSSMONT HOSPITAL,1.5942717921111862,FY,2022
SAN DIEGO,370721,KINDRED HOSPITAL - SAN DIEGO,2.9025665847665856,FY,2022
SAN DIEGO,370730,KAISER FOUNDATION HOSPITAL - SAN DIEGO - ZION,1.4973559067875488,FY,2022
SAN DIEGO,370744,SCRIPPS MERCY HOSPITAL,1.5382366257555207,FY,2022
SAN DIEGO,370745,SHARP MESA VISTA HOSPITAL,1.2266809802876935,FY,2022
SAN DIEGO,370746,MISSION BAY HOSPITAL,,FY,2022
SAN DIEGO,370749,ALVARADO PARKWAY INSTITUTE B.H.S.,1.1460647294589181,FY,2022
SAN DIEGO,370755,PALOMAR HEALTH DOWNTOWN CAMPUS,,FY,2022
SAN DIEGO,370759,PARADISE VALLEY HOSPITAL,1.417389432703004,FY,2022
SAN DIEGO,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,1.9455705079481855,FY,2022
SAN DIEGO,370775,PARADISE VALLEY HSP D/P APH BAYVIEW BEH HLTH,,FY,2022
SAN DIEGO,370780,TRI-CITY MEDICAL CENTER,1.7489259318477064,FY,2022
SAN DIEGO,370782,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER,2.131742977349567,FY,2022
SAN DIEGO,370787,PROMISE HOSPITAL OF SAN DIEGO,,FY,2022
SAN DIEGO,370875,SHARP CHULA VISTA MEDICAL CENTER,1.5290770511582992,FY,2022
SAN DIEGO,370977,PALOMAR MEDICAL CENTER POWAY,1.3153389060887513,FY,2022
SAN DIEGO,371256,SCRIPPS GREEN HOSPITAL,2.2377137324443184,FY,2022
SAN DIEGO,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,1.4986100710179235,FY,2022
SAN DIEGO,374024,AURORA SAN DIEGO,1.2358337506018293,FY,2022
SAN DIEGO,374045,SAN LUIS REY HOSPITAL,,FY,2022
SAN DIEGO,374049,SHARP MCDONALD CENTER,1.511475590551181,FY,2022
SAN DIEGO,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,1.2067823978201635,FY,2022
SAN DIEGO,374063,ALVARADO HOSPITAL MEDICAL CENTER/SDRI,,FY,2022
SAN DIEGO,374084,SAN DIEGO HOSPICE AND PALLIATIVE CARE-ACUTE CARE CTR,,FY,2022
SAN DIEGO,374094,SELECT SPECIALTY HOSPITAL - SAN DIEGO,3.323367005813953,FY,2022
SAN DIEGO,374141,UCSD/LA JOLLA - THORNTON HOSPITAL,,FY,2022
SAN DIEGO,374225,THC - SAN DIEGO,,FY,2022
SAN DIEGO,374382,PALOMAR MEDICAL CENTER,1.5589265798914544,FY,2022
SAN DIEGO,374572,PALOMAR REHABILITATION INSTITUTE,1.1441782812500005,FY,2022
SAN FRANCISCO,380046,LANGLEY PORTER PSYCHIATRIC INSTITUTE,,FY,2022
SAN FRANCISCO,380769,PACIFIC COAST HOSPITAL,,FY,2022
SAN FRANCISCO,380777,CALIFORNIA PACIFIC MED CTR-CALIFORNIA WEST,,FY,2022
SAN FRANCISCO,380842,JEWISH HOME & REHAB CENTER,1.073105254237288,FY,2022
SAN FRANCISCO,380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,1.815178589968432,FY,2022
SAN FRANCISCO,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,1.41349816700611,FY,2022
SAN FRANCISCO,380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,1.1831329787234044,FY,2022
SAN FRANCISCO,380895,UCSF MEDICAL CENTER AT MOUNT ZION,,FY,2022
SAN FRANCISCO,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,,FY,2022
SAN FRANCISCO,380933,CALIFORNIA PACIFIC MEDICAL CENTER - DAVIES CAMPUS HOSPITAL,1.7785588785046733,FY,2022
SAN FRANCISCO,380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPI,1.581941327439469,FY,2022
SAN FRANCISCO,380954,SHRINERS HOSPITAL FOR CRIPPLED CHILDREN - S.F.,,FY,2022
SAN FRANCISCO,380960,UCSF HEALTH SAINT FRANCIS HOSPITAL,1.7994086377097736,FY,2022
SAN FRANCISCO,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,,FY,2022
SAN FRANCISCO,380965,UCSF HEALTH - ST. MARY'S HOSPITAL,1.69992038126618,FY,2022
SAN FRANCISCO,381154,UCSF MEDICAL CENTER,2.4685982688363186,FY,2022
SAN FRANCISCO,382715,CHINESE HOSPITAL,1.4896051101321592,FY,2022
SAN FRANCISCO,384176,CALIFORNIA PACIFIC MEDICAL CENTER - VAN NESS CAMPUS,1.769398290739213,FY,2022
SAN FRANCISCO,384202,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS,1.6291447362411506,FY,2022
SAN JOAQUIN,390846,DAMERON HOSPITAL,1.932239263999998,FY,2022
SAN JOAQUIN,390923,ADVENTIST HEALTH LODI MEMORIAL,1.4414834739454083,FY,2022
SAN JOAQUIN,391010,SAN JOAQUIN GENERAL HOSPITAL,1.478166696795398,FY,2022
SAN JOAQUIN,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,1.7032469313747993,FY,2022
SAN JOAQUIN,391056,SUTTER TRACY COMMUNITY HOSPITAL,1.3823730373578764,FY,2022
SAN JOAQUIN,392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,1.1478845250800427,FY,2022
SAN JOAQUIN,392287,DOCTORS HOSPITAL OF MANTECA,1.3869060853029072,FY,2022
SAN JOAQUIN,394003,SAN JOAQUIN PHF,1.2312242990654207,FY,2022
SAN JOAQUIN,394009,KAISER FOUNDATION HOSPITAL - MANTECA,1.3574280330832005,FY,2022
SAN JOAQUIN,394128,STOCKTON REGIONAL REHABILITATION HOSPITAL,,FY,2022
SAN LUIS OBISPO,400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",1.483939383901954,FY,2022
SAN LUIS OBISPO,400480,FRENCH HOSPITAL MEDICAL CENTER,1.6997891804457235,FY,2022
SAN LUIS OBISPO,400511,SAN LUIS OBISPO GENERAL HOSPITAL,,FY,2022
SAN LUIS OBISPO,400512,SAN LUIS OBISPO GENERAL HOSPITAL - PSYCHIATRIC,,FY,2022
SAN LUIS OBISPO,400524,ADVENTIST HEALTH SIERRA VISTA,1.6080656955203767,FY,2022
SAN LUIS OBISPO,400548,ADVENTIST HEALTH TWIN CITIES,1.3171239287325216,FY,2022
SAN LUIS OBISPO,404046,SAN LUIS OBISPO CO PSYCHIATRIC HEALTH FACILITY,1.1570224299065421,FY,2022
SAN MATEO,410715,BELMONT HILLS HOSPITAL,,FY,2022
SAN MATEO,410742,MILLS  HEALTH CENTER,,FY,2022
SAN MATEO,410752,SAN MATEO MEDICAL CENTER LONG TERM CARE SERVICES,,FY,2022
SAN MATEO,410782,SAN MATEO MEDICAL CENTER,1.4524143103448268,FY,2022
SAN MATEO,410804,KAISER FND HOSP - REDWOOD CITY,,FY,2022
SAN MATEO,410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1.5815251708018687,FY,2022
SAN MATEO,410817,AHMC SETON MEDICAL CENTER,1.9226296336796058,FY,2022
SAN MATEO,410828,AHMC SETON MEDICAL CENTER COASTSIDE,1.4395096774193552,FY,2022
SAN MATEO,410852,MILLS-PENINSULA MEDICAL CENTER,1.635059702045657,FY,2022
SAN MATEO,410891,SEQUOIA HOSPITAL,1.6432054993562624,FY,2022
SAN MATEO,414018,MENLO PARK SURGICAL HOSPITAL,,FY,2022
SAN MATEO,414139,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1.563815000997407,FY,2022
SANTA BARBARA,420483,GOLETA VALLEY COTTAGE HOSPITAL,1.7751593023255805,FY,2022
SANTA BARBARA,420491,LOMPOC VALLEY MEDICAL CENTER,1.341575945753033,FY,2022
SANTA BARBARA,420493,MARIAN REGIONAL MEDICAL CENTER,1.4441842487354952,FY,2022
SANTA BARBARA,420506,SANTA BARBARA COTTAGE CARE CENTER,,FY,2022
SANTA BARBARA,420514,SANTA BARBARA COTTAGE HOSPITAL,1.673870214574038,FY,2022
SANTA BARBARA,420522,SANTA YNEZ VALLEY COTTAGE HOSPITAL,1.0538283185840709,FY,2022
SANTA BARBARA,420528,ST. FRANCIS MEDICAL CENTER OF SANTA BARBARA,,FY,2022
SANTA BARBARA,420535,VALLEY COMMUNITY HOSPITAL,,FY,2022
SANTA BARBARA,421167,"REHABILITATION INSTITUTE AT SANTA BARBARA, THE",,FY,2022
SANTA BARBARA,424002,SANTA BARBARA PSYCHIATRIC HEALTH FACILITY,1.206932258064516,FY,2022
SANTA BARBARA,424047,REHABILITATION INSTITUTE AT SANTA BARBARA,,FY,2022
SANTA BARBARA,424102,THE CHAMPION CENTER,,FY,2022
SANTA CLARA,430705,REGIONAL MEDICAL CENTER OF SAN JOSE,1.8212198903546337,FY,2022
SANTA CLARA,430743,COMMUNITY HOSPITAL OF LOS GATOS,,FY,2022
SANTA CLARA,430763,EL CAMINO HEALTH,1.3961820683075743,FY,2022
SANTA CLARA,430779,GOOD SAMARITAN HOSPITAL-SAN JOSE,1.555322487359724,FY,2022
SANTA CLARA,430805,KAISER FND HOSP - SANTA CLARA,,FY,2022
SANTA CLARA,430837,O'CONNOR HOSPITAL,1.5113608619416756,FY,2022
SANTA CLARA,430879,SAN JOSE MEDICAL CENTER,,FY,2022
SANTA CLARA,430883,SANTA CLARA VALLEY MEDICAL CENTER,1.4928210631761731,FY,2022
SANTA CLARA,430905,STANFORD HEALTH CARE,2.7211632280228613,FY,2022
SANTA CLARA,431506,KAISER FOUNDATION HOSPITAL - SAN JOSE,1.4411765681700381,FY,2022
SANTA CLARA,434016,SOUTH VALLEY HOSPITAL,,FY,2022
SANTA CLARA,434020,ST. LOUISE REGIONAL HOSPITAL - MORGAN HILL,,FY,2022
SANTA CLARA,434032,SAN JOSE BEHAVIORAL HEALTH,1.2254002580645162,FY,2022
SANTA CLARA,434040,LUCILE PACKARD CHILDREN'S HOSPITAL STANFORD,1.6923600242678283,FY,2022
SANTA CLARA,434051,CHILDREN'S HEALTHCARE ORGANIZATION OF NORTHERN CA - PEDIATRI,1.09978125,FY,2022
SANTA CLARA,434138,ST. LOUISE REGIONAL HOSPITAL,1.3834918535339205,FY,2022
SANTA CLARA,434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,1.7067177720450313,FY,2022
SANTA CLARA,434218,KAISER PERMANENTE P.H.F - SANTA CLARA,1.2011584615384614,FY,2022
SANTA CLARA,434220,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE,1.2147331707317075,FY,2022
SANTA CRUZ,440755,DOMINICAN HOSPITAL,1.6892470061609557,FY,2022
SANTA CRUZ,440920,WATSONVILLE COMMUNITY HOSPITAL - GREEN VALLEY RD,,FY,2022
SANTA CRUZ,444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,0.9657398007033998,FY,2022
SANTA CRUZ,444013,WATSONVILLE COMMUNITY HOSPITAL,1.2670167019923697,FY,2022
SANTA CRUZ,444029,TELECARE SANTA CRUZ PHF,1.1696385514018692,FY,2022
SHASTA,450936,MAYERS MEMORIAL HOSPITAL,1.168199408284024,FY,2022
SHASTA,450940,SHASTA REGIONAL MEDICAL CENTER,1.8988592291078252,FY,2022
SHASTA,450949,MERCY MEDICAL CENTER - REDDING,1.7185219672131138,FY,2022
SHASTA,451019,SHASTA COUNTY P H F,,FY,2022
SHASTA,454012,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,2.0966200729927,FY,2022
SHASTA,454013,PATIENTS' HOSPITAL OF REDDING,1.5985212765957446,FY,2022
SHASTA,454068,RESTPADD PSYCHIATRIC HEALTH FACILITY,1.2182446475195823,FY,2022
SIERRA,461024,EASTERN PLUMAS HOSPITAL-LOYALTON CAMPUS,,FY,2022
SISKIYOU,470871,MERCY MEDICAL CENTER MT. SHASTA,1.3378310638297868,FY,2022
SISKIYOU,471031,SISKIYOU GENERAL HOSPITAL - MAIN STREET,,FY,2022
SISKIYOU,474007,FAIRCHILD MEDICAL CENTER,1.2929099191770752,FY,2022
SOLANO,480989,KAISER FOUNDATION HOSPITAL & REHAB CENTER - VALLEJO,1.4882685723479567,FY,2022
SOLANO,481015,ADVENTIST HEALTH VALLEJO,1.2322958112407216,FY,2022
SOLANO,481094,SUTTER SOLANO MEDICAL CENTER,1.6975612678104093,FY,2022
SOLANO,481357,NORTHBAY MEDICAL CENTER,1.6002342298077783,FY,2022
SOLANO,484001,NORTH BAY VACAVALLEY HOSPITAL,,FY,2022
SOLANO,484028,NORTH VALLEY-SOLANO COUNTY PSYCHIATRIC HEALTH FACILITY,,FY,2022
SOLANO,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,1.6079518618533264,FY,2022
SOLANO,484062,CRESTWOOD SOLANO PSYCHIATRIC HEALTH FACILITY,1.2058863523573202,FY,2022
SONOMA,490040,SONOMA COUNTY HEALING CENTER,1.1764317567567566,FY,2022
SONOMA,490907,SANTA ROSA MEMORIAL HOSPITAL-SOTOYOME,,FY,2022
SONOMA,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,,FY,2022
SONOMA,490964,HEALDSBURG HOSPITAL,1.2450556492411466,FY,2022
SONOMA,491001,PETALUMA VALLEY HOSPITAL,1.33749966342558,FY,2022
SONOMA,491064,PROVIDENCE SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,1.8676005202462513,FY,2022
SONOMA,491076,SONOMA VALLEY HOSPITAL,1.4594629834254143,FY,2022
SONOMA,491103,SUTTER WARRACK HOSPITAL,,FY,2022
SONOMA,491338,SONOMA SPECIALTY HOSPITAL,2.4275873563218395,FY,2022
SONOMA,494019,KAISER FOUNDATION HOSPITAL - SANTA ROSA,1.334534145919779,FY,2022
SONOMA,494048,"AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC",1.1381859880239522,FY,2022
SONOMA,494106,SUTTER SANTA ROSA REGIONAL HOSPITAL,1.5514426794148142,FY,2022
STANISLAUS,500850,DEL PUERTO HOSPITAL,,FY,2022
STANISLAUS,500852,DOCTORS MEDICAL CENTER,1.6909628438983961,FY,2022
STANISLAUS,500867,EMANUEL MEDICAL CENTER,1.3928746273291948,FY,2022
STANISLAUS,500939,MEMORIAL MEDICAL CENTER - MODESTO,1.7220485930681664,FY,2022
STANISLAUS,500954,CENTRAL VALLEY SPECIALTY HOSPITAL,2.9323565642458096,FY,2022
STANISLAUS,500967,OAK VALLEY HOSPITAL DISTRICT,1.3948033287101247,FY,2022
STANISLAUS,501015,STANISLAUS MEDICAL CENTER,,FY,2022
STANISLAUS,501016,STANISLAUS BEHAVIORAL HEALTH CENTER,,FY,2022
STANISLAUS,504038,STANISLAUS SURGICAL HOSPITAL,1.8703221052631585,FY,2022
STANISLAUS,504079,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MODESTO,1.1923215077605323,FY,2022
STANISLAUS,504081,TELECARE STANISLAUS COUNTY PHF,1.1309045897079277,FY,2022
SUTTER,510882,FREMONT MEDICAL CENTER,,FY,2022
SUTTER,514001,SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY,1.1938141700404858,FY,2022
